"state","county","county_name","county_fips5","R","county_groups"
"MI","G2600290","Charlevoix County","26029","MI","county_group_42"
"MI","G2600310","Cheboygan County","26031","MI","county_group_94"
"MI","G2600330","Chippewa County","26033","MI","county_group_359"
"MI","G2600350","Clare County","26035","MI","county_group_7"
"MI","G2600370","Clinton County","26037","MI","county_group_265"
"MI","G2600390","Crawford County","26039","MI","county_group_94"
"MI","G2600410","Delta County","26041","MI","county_group_359"
"MI","G2600430","Dickinson County","26043","MI","county_group_264"
"MI","G2600450","Eaton County","26045","MI","county_group_265"
"MI","G2600470","Emmet County","26047","MI","county_group_42"
"MI","G2600490","Genesee County","26049","MI","county_group_46"
"MI","G2600510","Gladwin County","26051","MI","county_group_13"
"MI","G2600530","Gogebic County","26053","MI","county_group_264"
"MI","G2600550","Grand Traverse County","26055","MI","county_group_272"
"MI","G2600570","Gratiot County","26057","MI","county_group_7"
"MI","G2600590","Hillsdale County","26059","MI","county_group_156"
"MI","G2600610","Houghton County","26061","MI","county_group_264"
"MI","G2600630","Huron County","26063","MI","county_group_350"
"MI","G2600650","Ingham County","26065","MI","independent_county_G2600650"
"MI","G2600670","Ionia County","26067","MI","county_group_361"
"MI","G2600690","Iosco County","26069","MI","county_group_13"
"MI","G2600710","Iron County","26071","MI","county_group_264"
"MI","G2600730","Isabella County","26073","MI","county_group_7"
"MI","G2600750","Jackson County","26075","MI","independent_county_G2600750"
"MI","G2600770","Kalamazoo County","26077","MI","independent_county_G2600770"
"MI","G2600790","Kalkaska County","26079","MI","county_group_42"
"MI","G2600810","Kent County","26081","MI","independent_county_G2600810"
"MI","G2600830","Keweenaw County","26083","MI","county_group_264"
"MI","G2600850","Lake County","26085","MI","county_group_253"
"MI","G2600870","Lapeer County","26087","MI","independent_county_G2600870"
"MI","G2600890","Leelanau County","26089","MI","county_group_272"
"MI","G2600910","Lenawee County","26091","MI","county_group_156"
"MI","G2600930","Livingston County","26093","MI","independent_county_G2600930"
"MI","G2600950","Luce County","26095","MI","county_group_359"
"MI","G2600970","Mackinac County","26097","MI","county_group_359"
"MI","G2600990","Macomb County","26099","MI","independent_county_G2600990"
"MI","G2601010","Manistee County","26101","MI","county_group_272"
"MI","G2601030","Marquette County","26103","MI","county_group_264"
"MI","G2601050","Mason County","26105","MI","county_group_253"
"MI","G2601070","Mecosta County","26107","MI","county_group_361"
"MI","G2601090","Menominee County","26109","MI","county_group_359"
"MI","G2601110","Midland County","26111","MI","county_group_495"
"MI","G2601130","Missaukee County","26113","MI","county_group_42"
"MI","G2601150","Monroe County","26115","MI","independent_county_G2601150"
"MI","G2601170","Montcalm County","26117","MI","county_group_361"
"MI","G2601190","Montmorency County","26119","MI","county_group_94"
"MI","G2601210","Muskegon County","26121","MI","independent_county_G2601210"
"MI","G2601230","Newaygo County","26123","MI","county_group_253"
"MI","G2601250","Oakland County","26125","MI","independent_county_G2601250"
"MI","G2601270","Oceana County","26127","MI","county_group_253"
"MI","G2601290","Ogemaw County","26129","MI","county_group_13"
"MI","G2601310","Ontonagon County","26131","MI","county_group_264"
"MI","G2601330","Osceola County","26133","MI","county_group_361"
"MI","G2601350","Oscoda County","26135","MI","county_group_94"
"MI","G2601370","Otsego County","26137","MI","county_group_94"
"MI","G2601390","Ottawa County","26139","MI","independent_county_G2601390"
"MI","G2601410","Presque Isle County","26141","MI","county_group_94"
"MI","G2601430","Roscommon County","26143","MI","county_group_13"
"MI","G2601450","Saginaw County","26145","MI","independent_county_G2601450"
"MI","G2601470","St. Clair County","26147","MI","independent_county_G2601470"
"MI","G2601490","St. Joseph County","26149","MI","county_group_379"
"MI","G2601510","Sanilac County","26151","MI","county_group_350"
"MI","G2601530","Schoolcraft County","26153","MI","county_group_359"
"MI","G2601550","Shiawassee County","26155","MI","county_group_46"
"MI","G2601570","Tuscola County","26157","MI","county_group_350"
"MI","G2601590","Van Buren County","26159","MI","county_group_149"
"MI","G2601610","Washtenaw County","26161","MI","independent_county_G2601610"
"MI","G2601630","Wayne County","26163","MI","independent_county_G2601630"
"MI","G2601650","Wexford County","26165","MI","county_group_42"
"MN","G2700010","Aitkin County","27001","MN","county_group_387"
"MN","G2700030","Anoka County","27003","MN","independent_county_G2700030"
"MN","G2700050","Becker County","27005","MN","county_group_522"
"MN","G2700070","Beltrami County","27007","MN","county_group_522"
"MN","G2700090","Benton County","27009","MN","county_group_62"
"MN","G2700110","Big Stone County","27011","MN","county_group_236"
"MN","G2700130","Blue Earth County","27013","MN","county_group_110"
"MN","G2700150","Brown County","27015","MN","county_group_463"
"MN","G2700170","Carlton County","27017","MN","county_group_387"
"MN","G2700190","Carver County","27019","MN","county_group_424"
"MN","G2700210","Cass County","27021","MN","county_group_387"
"MN","G2700230","Chippewa County","27023","MN","county_group_463"
"MN","G2700250","Chisago County","27025","MN","county_group_317"
"MN","G2700270","Clay County","27027","MN","county_group_511"
"MN","G2700290","Clearwater County","27029","MN","county_group_522"
"MN","G2700310","Cook County","27031","MN","county_group_312"
"MN","G2700330","Cottonwood County","27033","MN","county_group_286"
"MN","G2700350","Crow Wing County","27035","MN","county_group_84"
"MN","G2700370","Dakota County","27037","MN","independent_county_G2700370"
"MN","G2700390","Dodge County","27039","MN","county_group_49"
"MN","G2700410","Douglas County","27041","MN","county_group_236"
"MN","G2700430","Faribault County","27043","MN","county_group_286"
"MN","G2700450","Fillmore County","27045","MN","county_group_161"
"MN","G2700470","Freeborn County","27047","MN","county_group_49"
"MN","G2700490","Goodhue County","27049","MN","county_group_429"
"MN","G2700510","Grant County","27051","MN","county_group_236"
"MN","G2700530","Hennepin County","27053","MN","independent_county_G2700530"
